t_home,t_away,t_win,t_loss,gameUID,date
GSW,CHI,CHI,GSW,52f2b6c9ddbd75540aba9943,1996-02-07
LAC,HOU,HOU,LAC,52f2b6caddbd75540aba9944,1996-02-07
LAL,NJN,LAL,NJN,52f2b6caddbd75540aba9945,1996-02-07
MIA,ATL,MIA,ATL,52f2b6cbddbd75540aba9946,1996-02-07
MIN,POR,POR,MIN,52f2b6cbddbd75540aba9947,1996-02-07
NYK,WSB,NYK,WSB,52f2b6ccddbd75540aba9948,1996-02-07
PHI,IND,PHI,IND,52f2b6ccddbd75540aba9949,1996-02-07
TOR,MIL,MIL,TOR,52f2b6cdddbd75540aba994a,1996-02-07
UTA,VAN,UTA,VAN,52f2b6ceddbd75540aba994b,1996-02-07
ATL,WSB,ATL,WSB,52f2b6ceddbd75540aba994c,1996-02-08
CHH,SAC,CHH,SAC,52f2b6cfddbd75540aba994d,1996-02-08
DAL,UTA,DAL,UTA,52f2b6cfddbd75540aba994e,1996-02-08
DEN,LAC,DEN,LAC,52f2b6d0ddbd75540aba994f,1996-02-08
PHO,NJN,PHO,NJN,52f2b6d0ddbd75540aba9950,1996-02-08
CHI,WSB,CHI,WSB,52f2b6d1ddbd75540aba9951,1996-02-13
CLE,CHH,CLE,CHH,52f2b6d1ddbd75540aba9952,1996-02-13
HOU,DAL,HOU,DAL,52f2b6d2ddbd75540aba9953,1996-02-13
IND,NJN,NJN,IND,52f2b6d2ddbd75540aba9954,1996-02-13
LAC,BOS,BOS,LAC,52f2b6d3ddbd75540aba9955,1996-02-13
MIA,TOR,TOR,MIA,52f2b6d4ddbd75540aba9956,1996-02-13
MIL,PHI,PHI,MIL,52f2b6d4ddbd75540aba9957,1996-02-13
ORL,DEN,ORL,DEN,52f2b6d5ddbd75540aba9958,1996-02-13
